Station_Name,Province,City,Cnty,Station_Id_d,Station_Id_C,Station_levl,Lat,Lon,Alti,Year,Mon,Day,Hour,Min,PRS_Sea,WIN_S_INST,WIN_D_INST,WIN_S_Avg_2mi,WIN_D_Avg_2mi,GST,TEM,RHU,PRE,DPT,timetag
封丘青堆,河南省,新乡市,封丘县,792108,O2108,14,35.1714,114.9325,71,2021,7,20,8,30,999999,999999,999999,4.1,22,999999,23.5,999999,999999,999999,202107200830
许昌建安将官池,河南省,许昌市,市辖区,796028,O6028,14,33.9533,113.8942,55.5,2021,7,20,8,30,999999,3.4,124,4.1,116,999999,29.3,999999,999999,999999,202107200830
许昌建安河街,河南省,许昌市,市辖区,796030,O6030,14,34.07,113.77,70,2021,7,20,8,30,999999,1.3,88,2,91,999999,28.6,999999,999999,999999,202107200830
金沙滩,河南省,鹤壁市,淇滨区,793537,O3537,14,35.7153,114.2642,70.6,2021,7,20,8,30,999999,1.8,348,2,356,999999,23.3,999999,999999,999999,202107200830
门楼任,河南省,开封市,尉氏县,795195,O5195,14,34.365,114.1036,69,2021,7,20,8,30,999999,2.1,110,1.5,97,999999,26.7,999999,999999,999999,202107200830
郑州气象局,河南省,郑州市,管城回族区,792264,O2264,14,34.7039,113.6986,105,2021,7,20,8,30,999999,1.9,31,2.4,184,999999,23.6,99,999999,23.4,202107200830
大桥,河南省,开封市,尉氏县,795193,O5193,14,34.3842,114.1386,71,2021,7,20,8,30,999999,2.4,67,2.9,77,999999,26.8,999999,999999,999999,202107200830
库庄,河南省,许昌市,襄城县,796044,O6044,14,33.8958,113.4981,83,2021,7,20,8,30,999999,1.7,94,2.3,76,999999,28.4,999999,999999,999999,202107200830
宝丰大营,河南省,平顶山市,宝丰县,796207,O6207,14,33.9408,112.9008,143.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
颍阳,河南省,许昌市,襄城县,792799,O2799,14,33.9264,113.5856,83,2021,7,20,8,30,999999,0.9,3,0.9,95,999999,28.4,93,999999,27.1,202107200830
长垣崔安和,河南省,新乡市,长垣市,793932,O3932,14,35.2767,114.7069,63,2021,7,20,8,30,999999,3.1,26,2.8,32,999999,23.6,999999,999999,999999,202107200830
杨集,河南省,南阳市,方城县,797339,O7339,14,33.3606,113.0089,204,2021,7,20,8,30,999999,1.2,38,1.6,29,999999,25,999999,999999,999999,202107200830
陵川曹庄,山西省,晋城市,陵川县,668464,B8464,14,35.7158,113.2036,1209,2021,7,20,8,30,999999,0,0,0,0,999999,17.2,999999,999999,999999,202107200830
辉县新乡庄,河南省,新乡市,辉县市,792764,O2764,14,35.5539,113.6967,133,2021,7,20,8,30,999999,3.9,3,5.4,16,999999,21.4,90,999999,19.7,202107200830
陵川马圪当,山西省,晋城市,陵川县,668468,B8468,14,35.545,113.4364,635,2021,7,20,8,30,999999,1.5,90,1.5,93,999999,20.4,999999,999999,999999,202107200830
长桥,河南省,平顶山市,郏县,792738,O2738,14,33.9356,113.3494,103.5,2021,7,20,8,30,999999,1,51,1.2,89,999999,27.9,89,999999,25.9,202107200830
洛阳洛龙李楼,河南省,洛阳市,市辖区,792672,O2672,14,34.6656,112.5331,123,2021,7,20,8,30,999999,5.1,43,7,52,999999,22,97,999999,21.5,202107200830
淮阳,河南省,周口市,淮阳区,57192,57192,13,33.7064,114.8847,44.3,2021,7,20,8,30,1005.2,999998,999998,2.6,82,34.2,30.4,86,0,27.8,202107200830
太康,河南省,周口市,太康县,57099,57099,13,34.0744,114.8497,52.6,2021,7,20,8,30,1005.7,999998,999998,1.9,82,30.7,29.1,85,0,26.3,202107200830
址坊,河南省,周口市,西华县,796590,O6590,14,33.6731,114.1353,55,2021,7,20,8,30,999999,3.3,116,3.3,93,999999,29.3,999999,999999,999999,202107200830
浚县,河南省,鹤壁市,浚县,53992,53992,13,35.6589,114.5183,58.2,2021,7,20,8,30,1008.6,999998,999998,1.8,29,24.7,24.4,100,0,24.4,202107200830
城伯,河南省,焦作市,孟州市,793982,O3982,14,34.9486,112.8808,111,2021,7,20,8,30,999999,6.5,54,7.3,52,999999,22.3,999999,999999,999999,202107200830
紫荆,河南省,郑州市,巩义市,794891,O4891,14,34.7406,113.025,210,2021,7,20,8,30,999999,5.5,63,5.2,64,999999,22.2,999999,999999,999999,202107200830
四中,河南省,焦作市,中站区,792954,O2954,14,35.2417,113.1742,178,2021,7,20,8,30,999999,3.9,60,2.2,54,999999,22.5,999999,999999,999999,202107200830
晋城小车渠,山西省,晋城市,晋城城区,668543,B8543,14,35.5683,112.8483,819,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
延津城关,河南省,新乡市,延津县,793776,O3776,999999,35.1747,114.1981,70.6,2021,7,20,8,30,999999,999999,999999,3.6,150,999999,23.3,999999,999999,999999,202107200830
封丘双炉,河南省,新乡市,封丘县,792109,O2109,14,35.12,114.51,66.9,2021,7,20,8,30,999999,5.6,20,6.4,27,999999,23.2,97,999999,22.7,202107200830
板桥,河南省,驻马店市,驿城区,792570,O2570,14,33.0364,113.61,158,2021,7,20,8,30,999999,999999,999999,0.5,57,999999,27.3,999999,999999,999999,202107200830
西起寨,河南省,安阳市,滑县,792022,O2022,16,35.3969,114.7347,55,2021,7,20,8,30,999999,5.2,20,4.6,24,999999,23.5,96,999999,22.8,202107200830
大寨,河南省,安阳市,滑县,793222,O3222,14,35.5056,114.9108,56,2021,7,20,8,30,999999,0.3,53,0.7,45,999999,24.8,100,999999,24.8,202107200830
孔龙,河南省,洛阳市,汝阳县,794819,O4819,14,34.1778,112.3689,475,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
南阳,河南省,南阳市,市辖区,57178,57178,12,33.1008,112.4869,180.6,2021,7,20,8,30,1003.9,999998,999998,0.6,296,30.1,26.1,91,0,24.5,202107200830
赊店,河南省,南阳市,社旗县,797356,O7356,14,33.0447,112.9283,118,2021,7,20,8,30,999999,0.3,325,0.6,20,999999,29,86,999999,26.4,202107200830
陵川,山西省,晋城市,陵川县,53981,53981,13,35.7728,113.2733,1311.6,2021,7,20,8,30,1009.1,999998,999998,9,69,17.7,16.8,99,0.1,16.6,202107200830
金寨,河南省,郑州市,荥阳市,794952,O4952,14,34.8219,113.3456,130,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
河口,河南省,省直辖县级行政区划,济源市,794261,O4261,14,35.1881,112.645,207,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
源汇中储粮,河南省,漯河市,源汇区,792972,O2972,999999,33.5442,113.9964,54,2021,7,20,8,30,999999,2.7,119,2.2,116,999999,29.6,999999,999999,999999,202107200830
拐河,河南省,南阳市,方城县,792500,O2500,16,33.4761,112.9836,196,2021,7,20,8,30,999999,2.4,65,2.3,61,999999,25,97,999999,24.5,202107200830
宝丰,河南省,平顶山市,宝丰县,57181,57181,11,33.8725,113.0383,136.4,2021,7,20,8,30,1004.6,999998,999998,0.4,286,29,27.1,100,0,27.1,202107200830
东岸,河南省,驻马店市,上蔡县,797667,O7667,14,33.3889,114.5378,55.1,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
孟庙,河南省,漯河市,郾城区,792969,O2969,999999,33.6281,114.0075,53,2021,7,20,8,30,999999,3.1,105,2.1,103,999999,29.3,999999,999999,999999,202107200830
顾县,河南省,洛阳市,偃师区,792211,O2211,14,34.6542,112.7781,174,2021,7,20,8,30,999999,999999,999999,0,60,999999,22.6,999999,999999,999999,202107200830
沈寨,河南省,驻马店市,遂平县,797635,O7635,14,33.225,113.8542,81,2021,7,20,8,30,999999,0.7,77,0.9,113,999999,26.3,93,999999,25.1,202107200830
冯举沟,河南省,安阳市,林州市,793033,O3033,14,35.87,114.0042,353,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县冀屯,河南省,新乡市,辉县市,793601,O3601,14,35.4022,113.615,90,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
中原万科小学,河南省,郑州市,中原区,795114,O5114,999999,34.8117,113.5122,95,2021,7,20,8,30,999999,0.2,120,0.4,95,999999,23.4,999999,999999,999999,202107200830
阳城西河,山西省,晋城市,阳城县,668496,B8496,14,35.5214,112.3694,684,2021,7,20,8,30,999999,0.5,160,0.8,133,999999,21.1,999999,999999,999999,202107200830
郑州尖岗水库,河南省,郑州市,二七区,792267,O2267,14,34.6942,113.5694,158,2021,7,20,8,30,999999,4.6,26,4.5,83,999999,22.9,999999,999999,999999,202107200830
阳城凤城,山西省,晋城市,阳城县,668497,B8497,14,35.4925,112.4811,498,2021,7,20,8,30,999999,0.7,211,0.9,247,999999,21.9,999999,999999,999999,202107200830
赵口,河南省,郑州市,中牟县,792257,O2257,16,34.8689,113.9881,90.8,2021,7,20,8,30,999999,4.8,38,5.1,37,999999,24,96,999999,23.3,202107200830
阳城皇城,山西省,晋城市,阳城县,668498,B8498,16,35.5242,112.5769,728,2021,7,20,8,30,999999,10.7,87,6.8,85,999999,19.6,97,999999,19.1,202107200830
白寨,河南省,郑州市,新密市,795007,O5007,14,34.5967,113.5192,283,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
孤树,河南省,省直辖县级行政区划,济源市,792157,O2157,16,35.0433,112.4689,400,2021,7,20,8,30,999999,2.5,42,3.5,39,999999,20.8,99,999999,20.6,202107200830
获嘉小庄,河南省,新乡市,获嘉县,792085,O2085,14,35.1583,113.6808,72,2021,7,20,8,30,999999,999999,999999,6.3,45,999999,22.4,999999,999999,999999,202107200830
大岩,河南省,焦作市,博爱县,794065,O4065,999999,35.0703,113.0258,113,2021,7,20,8,30,999999,4.9,4,6,12,999999,22.2,97,999999,21.7,202107200830
卢医,河南省,南阳市,镇平县,792733,O2733,14,33.1042,112.0464,197,2021,7,20,8,30,999999,3.2,153,2.7,125,999999,28.4,81,999999,24.8,202107200830
槐树,河南省,焦作市,孟州市,792120,O2120,14,34.9486,112.6783,260,2021,7,20,8,30,999999,999999,999999,5.4,67,999999,21.5,999999,999999,999999,202107200830
高贤,河南省,周口市,太康县,796649,O6649,14,34.1936,114.7642,55,2021,7,20,8,30,999999,1.2,64,1,56,999999,28,96,999999,27.3,202107200830
宝丰前营,河南省,平顶山市,宝丰县,792735,O2735,16,33.9875,112.835,322,2021,7,20,8,30,999999,3.4,306,3,309,999999,23.5,94,999999,22.5,202107200830
尧山,河南省,平顶山市,鲁山县,792743,O2743,16,33.7472,112.3911,571.8,2021,7,20,8,30,999999,3.2,117,2.7,125,999999,25,98,999999,24.7,202107200830
上党石窝沟,山西省,长治市,上党区,667782,B7782,14,35.9389,112.97,1100,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
梨林,河南省,省直辖县级行政区划,济源市,794253,O4253,14,35.0789,112.7078,143,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
韩外,河南省,许昌市,襄城县,792797,O2797,14,33.9231,113.4019,88,2021,7,20,8,30,999999,2.4,96,2.4,89,999999,28.5,89,999999,26.5,202107200830
获嘉冯庄,河南省,新乡市,获嘉县,793680,O3680,999999,35.1144,113.6644,82,2021,7,20,8,30,999999,2.6,33,4,27,999999,22.5,98,999999,22.2,202107200830
桐乡,河南省,开封市,兰考县,795276,O5276,14,34.8672,114.8472,75,2021,7,20,8,30,999999,4,57,3.8,47,999999,26.1,999999,999999,999999,202107200830
固城,河南省,周口市,扶沟县,796525,O6525,14,33.9342,114.3422,47,2021,7,20,8,30,999999,0.4,118,1.6,105,999999,29.8,999999,999999,999999,202107200830
泥沟,河南省,开封市,杞县,795309,O5309,14,34.7119,114.7703,62,2021,7,20,8,30,999999,3.5,51,3.8,49,999999,26.3,999999,999999,999999,202107200830
辉县河西,河南省,新乡市,辉县市,793578,O3578,14,35.5864,113.6808,214,2021,7,20,8,30,999999,9.8,15,8.1,3,999999,22.2,999999,999999,999999,202107200830
五龙口,河南省,省直辖县级行政区划,济源市,794251,O4251,14,35.1358,112.6828,155,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
西寨,河南省,开封市,杞县,792285,O2285,14,34.64,114.8706,62.6,2021,7,20,8,30,999999,0,59,0,56,999999,26.8,99,999999,26.6,202107200830
原阳路寨,河南省,新乡市,原阳县,793801,O3801,14,35.1006,114.1239,73,2021,7,20,8,30,999999,6,42,6.1,43,999999,23.4,100,999999,23.4,202107200830
梁北,河南省,许昌市,禹州市,795894,O5894,14,34.1236,113.4411,124,2021,7,20,8,30,999999,0.9,112,0.9,115,999999,27,999999,999999,999999,202107200830
临颍石桥,河南省,漯河市,临颍县,796396,O6396,14,33.9264,113.9058,59,2021,7,20,8,30,999999,2.3,80,2.7,110,999999,29.1,999999,999999,999999,202107200830
封丘瓦窑,河南省,新乡市,封丘县,793863,O3863,14,35.0883,114.405,66.2,2021,7,20,8,30,999999,3.9,13,4.6,21,999999,23.1,999999,999999,999999,202107200830
崇礼,河南省,驻马店市,上蔡县,797700,O7700,14,33.3267,114.6286,45.7,2021,7,20,8,30,999999,1.1,238,0.8,261,999999,30.9,999999,999999,999999,202107200830
嵩县,河南省,洛阳市,嵩县,57162,57162,13,34.1394,112.0672,440.7,2021,7,20,8,30,1006.1,999998,999998,3.3,1,24.3,22.2,95,0.1,21.4,202107200830
封丘黄陵,河南省,新乡市,封丘县,793869,O3869,14,35.0067,114.6458,80,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
北石涧,河南省,焦作市,山阳区,792950,O2950,14,35.2575,113.2144,178,2021,7,20,8,30,999999,999999,999999,6.6,221,999999,22.3,999999,999999,999999,202107200830
博爱,河南省,焦作市,博爱县,53979,53979,13,35.1547,113.0783,120,2021,7,20,8,30,1006.6,999998,999998,4.6,67,22.9,22.5,100,0.2,22.5,202107200830
焦东路,河南省,焦作市,山阳区,792952,O2952,14,35.2367,113.24,127,2021,7,20,8,30,999999,0.3,48,1.1,85,999999,22.4,999999,999999,999999,202107200830
舞阳姜店,河南省,漯河市,舞阳县,796435,O6435,14,33.5625,113.7186,67,2021,7,20,8,30,999999,0.8,105,0.8,102,999999,28.2,999999,999999,999999,202107200830
坡头,河南省,省直辖县级行政区划,济源市,794241,O4241,14,34.9197,112.4778,179,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
灰河郭,河南省,平顶山市,叶县,796318,O6318,14,33.6211,113.5611,55,2021,7,20,8,30,999999,1.9,115,1.7,122,999999,27.9,999999,999999,999999,202107200830
郑州白沙小学,河南省,郑州市,中牟县,795160,O5160,999999,34.7383,113.8847,66,2021,7,20,8,30,999999,2.3,90,2.6,93,999999,24.2,999999,999999,999999,202107200830
长垣雨淋头,河南省,新乡市,长垣市,793921,O3921,14,35.1192,114.6722,62,2021,7,20,8,30,999999,4.1,30,4.9,30,999999,23.4,999999,999999,999999,202107200830
鹤壁,河南省,鹤壁市,淇滨区,53990,53990,16,35.7158,114.3167,79.7,2021,7,20,8,30,1009.1,999998,999998,2.8,347,23.4,23.2,97,0.2,22.7,202107200830
崔桥,河南省,周口市,扶沟县,796542,O6542,14,34.2081,114.5575,58,2021,7,20,8,30,999999,3.8,82,3.5,89,999999,28.2,999999,999999,999999,202107200830
菜刘,河南省,周口市,西华县,796584,O6584,14,33.8486,114.6747,51,2021,7,20,8,30,999999,2.2,35,2,63,999999,30.4,999999,999999,999999,202107200830
东庄,河南省,南阳市,南召县,797308,O7308,14,33.4806,112.4906,235,2021,7,20,8,30,999999,3.1,223,2.6,217,999999,28.9,999999,999999,999999,202107200830
洛阳伊滨万安山,河南省,洛阳市,市辖区,794858,O4858,999999,34.8861,112.6353,734,2021,7,20,8,30,999999,3.4,42,3.8,48,999999,19.8,100,999999,19.8,202107200830
黄桥,河南省,周口市,西华县,796588,O6588,14,33.7694,114.4628,54,2021,7,20,8,30,999999,3.1,18,3.8,18,999999,29.8,999999,999999,999999,202107200830
石楼,河南省,洛阳市,嵩县,794620,O4620,14,34.0881,112.1925,560,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
临泉关庙,安徽省,阜阳市,临泉县,732360,I2360,14,33.0983,114.9069,43.7,2021,7,20,8,30,999999,5.2,98,3.4,106,999999,31.2,999999,999999,999999,202107200830
新乡七里营,河南省,新乡市,市辖区,793718,O3718,14,35.1431,113.7953,90,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
焦庄,河南省,驻马店市,西平县,797573,O7573,14,33.2894,114.0519,62,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
原阳阳阿,河南省,新乡市,原阳县,793797,O3797,14,35.0831,114.0314,74,2021,7,20,8,30,999999,4.9,32,6.9,32,999999,23,999999,999999,999999,202107200830
遂平,河南省,驻马店市,遂平县,57189,57189,13,33.1486,113.9611,64.6,2021,7,20,8,30,1004.4,999998,999998,1.5,64,28.3,27.2,100,0,27.2,202107200830
金菇菌业,河南省,平顶山市,舞钢市,796345,O6345,14,33.2356,113.4978,138.4,2021,7,20,8,30,999999,2,62,1.7,61,999999,29.2,999999,999999,999999,202107200830
郭连,河南省,许昌市,禹州市,795905,O5905,14,34.1667,113.5692,128,2021,7,20,8,30,999999,3.3,143,3.6,143,999999,27.3,999999,999999,999999,202107200830
梨园沟,河南省,许昌市,禹州市,795926,O5926,14,34.3281,113.3553,262.6,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
壶关黄崖底,山西省,长治市,壶关县,667815,B7815,14,35.8839,113.5628,1370,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,15.2,999999,999999,999999,202107200830
新乡牧野,河南省,新乡市,市辖区,793956,O3956,14,35.3561,113.9258,64,2021,7,20,8,30,999999,3.1,43,4.8,43,999999,22.7,97,999999,22.2,202107200830
老城,河南省,许昌市,长葛市,795956,O5956,14,34.2375,113.8522,89.9,2021,7,20,8,30,999999,3.3,97,3.1,96,999999,27.5,999999,999999,999999,202107200830
新乡关堤,河南省,新乡市,市辖区,793954,O3954,14,35.2453,113.9783,71,2021,7,20,8,30,999999,6.9,46,6.8,44,999999,22.7,97,999999,22.2,202107200830
中吴,河南省,省直辖县级行政区划,济源市,792156,O2156,14,35.06,112.1925,571,2021,7,20,8,30,999999,999999,999999,5.1,55,999999,20.7,999999,999999,999999,202107200830
长垣魏庄,河南省,新乡市,长垣市,793924,O3924,14,35.1258,114.7033,68,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
董村,河南省,许昌市,长葛市,795971,O5971,14,34.2728,113.9189,78,2021,7,20,8,30,999999,1.7,83,1.9,88,999999,27.3,999999,999999,999999,202107200830
封丘大沙,河南省,新乡市,封丘县,793860,O3860,14,35.1372,114.3997,67.6,2021,7,20,8,30,999999,5.1,57,6.4,43,999999,23.2,999999,999999,999999,202107200830
新乡古固寨,河南省,新乡市,市辖区,793714,O3714,14,35.2378,113.9958,74,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
新乡凤凰山,河南省,新乡市,市辖区,792115,O2115,14,35.4231,113.9194,162,2021,7,20,8,30,999999,5.6,70,4.2,66,999999,21.6,999999,999999,999999,202107200830
和庄政府,河南省,郑州市,新郑市,792998,O2998,14,34.3931,113.785,110,2021,7,20,8,30,999999,1.9,23,1.7,83,999999,26,100,999999,26,202107200830
鄢陵马栏,河南省,许昌市,鄢陵县,796094,O6094,14,34.0219,114.2692,56,2021,7,20,8,30,999999,2.3,101,3.1,91,999999,29,999999,999999,999999,202107200830
许昌建安邓庄,河南省,许昌市,市辖区,796033,O6033,14,34.0981,113.9389,60.1,2021,7,20,8,30,999999,4.8,121,4.4,106,999999,28.8,999999,999999,999999,202107200830
颍回,河南省,许昌市,襄城县,796063,O6063,14,33.9544,113.5953,74,2021,7,20,8,30,999999,3.8,86,4.2,107,999999,28.1,999999,999999,999999,202107200830
麦岭,河南省,许昌市,襄城县,796040,O6040,14,33.7806,113.65,68,2021,7,20,8,30,999999,1.5,87,1.8,94,999999,29.3,999999,999999,999999,202107200830
长垣佘家,河南省,新乡市,长垣市,793894,O3894,14,35.3331,114.8553,0,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
延津司寨,河南省,新乡市,延津县,793771,O3771,14,35.1956,114.36,68,2021,7,20,8,30,999999,4.5,27,3.1,22,999999,23.4,98,999999,23.1,202107200830
马庄,河南省,洛阳市,宜阳县,794570,O4570,14,34.5128,112.1628,263.4,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
邙岭镇,河南省,洛阳市,偃师区,792690,O2690,14,34.7792,112.6958,288,2021,7,20,8,30,999999,8.9,43,6.9,73,999999,21.4,99,999999,21.2,202107200830
小柏峪,河南省,鹤壁市,淇县,793479,O3479,14,35.7742,114.1289,213,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
瀼河,河南省,平顶山市,鲁山县,796161,O6161,14,33.6875,112.8936,134.2,2021,7,20,8,30,999999,5.1,101,5.2,106,999999,28.6,85,999999,25.8,202107200830
留盆,河南省,驻马店市,汝南县,797840,O7840,14,33.1217,114.4356,52,2021,7,20,8,30,999999,1.6,168,2,170,999999,27.2,999999,999999,999999,202107200830
