Station_Id_C,Station_Id_d,Lat,Lon,Year,Mon,Day,Hour,WIN_S_Avg_2mi,WIN_D_Avg_2mi,PRE_1h,Q_PRE_1h,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_S_INST_Max_OTime,PRS_Sea,TEM,RHU,DPT
Y6073,896073,40.8867,77.9739,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,13.2,999999,999999
Y5156,895156,44.2006,86.4842,2021,7,20,9,2.6,81,0,0,3.3,79,1603,999999,0,999999,17.6
Y7352,897352,43.9686,88.4531,2021,7,20,9,2.5,54,0,0,9.3,20,816,1000.6,27.8,17,0.5
Y7327,897327,44.1817,87.4678,2021,7,20,9,1.3,291,0,0,2.3,275,814,998.4,34.6,25,11.7
Y6269,896269,37.0933,82.9608,2021,7,20,9,4.1,113,0,0,8.5,20,851,997.4,29.7,29,9.8
Y9237,899237,39.2964,77.65,2021,7,20,9,0.6,107,0,0,2.9,329,812,1002,26.8,46,14.2
Y8612,898612,41.7353,81.9056,2021,7,20,9,0.6,264,0,0,2.4,276,807,1000.7,28.9,52,18.1
Y9226,899226,39.1133,76.5531,2021,7,20,9,1.3,346,0,0,2.9,3,834,1003.7,22.7,59,14.3
Y6417,896417,43.6108,81.5508,2021,7,20,9,4.2,7,0,0,8.7,32,828,996.6,32,17,3.9
Y8677,898677,41.1628,80.2364,2021,7,20,9,2.4,196,0,0,5.6,142,802,1001.2,27.7,48,15.7
Y6428,896428,43.1681,82.0097,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,29,999999,999999
Y8649,898649,41.4392,82.5572,2021,7,20,9,0.8,279,0,0,2.4,179,811,1000.6,29.3,44,15.8
Y6456,896456,44.2914,80.5817,2021,7,20,9,3.1,165,0,0,5,158,809,998.8,32.1,21,7
Y6723,896723,47.48,85.6628,2021,7,20,9,2.2,52,0,0,5.6,28,830,999.9,31.7,17,3.7
Y6430,896430,43.3089,81.7889,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.3,999999,999999
Y6340,896340,43.2597,92.5417,2021,7,20,9,6.7,236,0,0,10.1,236,821,1000.6,25.9,35,9.3
Y6316,896316,42.7422,93.9058,2021,7,20,9,8.4,128,0,0,11.4,118,823,1006.8,20.1,72,14.9
Y6451,896451,44.2567,81.1264,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.7,999999,999999
Y7032,897032,46.5789,83.2622,2021,7,20,9,2.3,37,0,0,5.5,34,839,998.1,34.1,24,10.7
Y7022,897022,45.7861,83.5767,2021,7,20,9,3.9,175,0,0,9.7,304,844,1011.7,24.3,32,6.6
Y6477,896477,43.83,82.4231,2021,7,20,9,1.4,224,0,0,2.9,134,801,996.5,32.7,17,4.5
Y8657,898657,41.2369,79.7464,2021,7,20,9,1.4,134,0,0,4.7,104,814,1000.5,27.3,45,14.3
Y6464,896464,43.5181,82.8239,2021,7,20,9,0.5,135,0,0,1.9,327,808,999.4,33.6,23,9.6
Y8246,898246,39.1575,89.8947,2021,7,20,9,4.8,328,0,0,6.1,329,854,1002.7,23.4,37,7.9
Y6469,896469,44.4869,81.1458,2021,7,20,9,3.8,61,0,0,6.4,110,812,1004.3,21.1,33,4.2
Y8957,898957,38.7528,75.0925,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,14.2,999999,999999
Y8986,898986,39.6811,76.0508,2021,7,20,9,2.5,140,0,0,4.6,159,830,1002.6,22.6,51,12
Y8656,898656,40.9581,80.3272,2021,7,20,9,1.8,248,0,0,4.8,187,811,1001.5,29,47,16.6
Y8972,898972,40.6247,77.5975,2021,7,20,9,4.3,333,0.7,0,6.4,354,847,1009.9,9.2,87,7.2
Y6406,896406,43.32,82.59,2021,7,20,9,4.1,350,0,0,6.5,322,858,996.4,33,15,2.9
Y7044,897044,45.4333,83.0833,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23.7,999999,999999
Y7043,897043,45.5,83.3,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,29.2,999999,999999
Y6767,896767,47.5533,88.6642,2021,7,20,9,1.4,236,0,0,9.7,254,842,1000.3,30.1,16,1.5
Y8349,898349,36.9514,83.8533,2021,7,20,9,6.2,10,0,0,8.7,332,827,1000.2,21.2,46,9.1
Y7363,897363,44.5492,90.2317,2021,7,20,9,1.8,281,0,0,7.8,293,816,976,34.6,11,-0.1
55132,55132,34.37,82.0628,2021,7,20,9,2.2,193,0,0,5.9,147,817,999999,13.9,41,999999
O2002,792002,35.8453,113.7861,2021,7,20,9,1.8,248,8,0,5.9,263,828,1008.4,19.4,92,18.1
B5220,665220,39.2192,114.3106,2021,7,20,9,2.6,178,0,0,5.4,184,834,1010.7,26.6,59,17.9
B7096,667096,36.5858,111.7456,2021,7,20,9,0.4,145,0,0,4.7,95,835,999999,27.2,999999,999999
Y8203,898203,37.4186,85.7389,2021,7,20,9,2.8,14,0,0,6,20,857,1002.9,17.5,48,6.4
Y5018,895018,43.7619,87.5828,2021,7,20,9,1.3,46,0,0,4.3,50,900,1000.2,31.5,18,4.3
Y6522,896522,42.9525,82.0967,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23,999999,999999
Y9161,899161,37.4733,75.3647,2021,7,20,9,999999,999999,0.1,0,999999,999999,999999,999999,12.7,999999,999999
Y5168,895168,44.0878,84.7717,2021,7,20,9,1.6,26,0,0,6.4,81,802,999999,25.3,29,6
Y5154,895154,43.6272,87.705,2021,7,20,9,3.1,224,0,0,5.4,292,1601,999999,0,999999,15.9
Y5051,895051,43.5908,88.3144,2021,7,20,9,1.9,127,0,0,8.2,207,849,1000.4,25.6,19,0.3
B3040,663040,39.8089,114.4447,2021,7,20,9,3.6,232,0,0,6.7,228,837,999999,28.1,999999,999999
Y6756,896756,47.9203,88.6742,2021,7,20,9,1.2,138,0,0,5.8,193,827,1003.9,25.1,30,6.3
B8100,668100,35.5447,111.4994,2021,7,20,9,4.4,278,0,0,9.5,295,821,999999,25.3,999999,999999
B6422,666422,38.0519,112.6825,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B5410,665410,39.6053,112.3525,2021,7,20,9,2.8,187,0,0,7.7,227,814,1016.1,28.5,45,15.4
B5574,665574,39.0553,113.0422,2021,7,20,9,2.3,328,0,0,4.3,357,859,1009.7,27,53,999999
C3640,673640,40.5258,106.6461,2021,7,20,9,6.4,100,0,0,12.1,98,820,999.6,31.5,37,15.1
Y7315,897315,43.9692,86.0358,2021,7,20,9,3,15,0,0,11,334,803,1000.2,30.7,21,5.9
B7105,667105,36.6747,111.875,2021,7,20,9,1.7,214,0,0,4.2,179,825,1010,23.4,68,17.2
B7311,667311,36.4431,112.1264,2021,7,20,9,1.5,88,0,0,6.3,77,854,1009.6,21,78,17
Y6301,896301,43.3156,93.7881,2021,7,20,9,3.7,176,0,0,8.6,124,842,1004.5,19.6,49,8.6
X2120,882120,38.2669,90.2975,2021,7,20,9,10.5,334,0,0,14.1,309,817,705.7,16.1,58,7.8
57067,57067,34.0803,111.0728,2021,7,20,9,5.5,49,0,0,10,44,857,1006.4,22.8,87,20.5
52313,52313,41.5333,94.6667,2021,7,20,9,5.6,39,0.8,0,10,34,823,1003.7,15,86,12.7
V1430,861430,36.9228,109.9406,2021,7,20,9,1.3,196,0,0,5.4,56,803,999999,25.9,62,999999
O4943,794943,34.4678,113.1611,2021,7,20,9,1.9,335,13.1,0,4.7,91,811,999999,23.1,999999,999999
Y5246,895246,43.6417,83.3208,2021,7,20,9,0.7,94,0,0,4.8,207,810,1035,28.1,18,1.6
Y8006,898006,43.1108,88.5153,2021,7,20,9,2.4,177,0,0,8.9,130,808,934.5,35.9,11,0.9
Y8685,898685,41.1925,83.4958,2021,7,20,9,2.4,214,0,0,6.7,225,809,899.4,29.7,39,14.3
Y6504,896504,44.2333,80.4,2021,7,20,9,2.7,239,0,0,5.4,239,813,912.3,32.4,26,10.4
O2807,792807,34.3953,113.2842,2021,7,20,9,1.1,114,4.1,0,3.9,9,854,1002.1,24.2,100,24.2
C3633,673633,42.2242,107.1261,2021,7,20,9,9.4,159,0,0,15.1,155,809,998.3,34.8,27,13
W5164,875164,34.4783,105.8864,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V2216,862216,38.4756,110.3439,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30,999999,999999
V2933,862933,38.1442,110.1564,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.5,999999,999999
W3032,873032,36.5147,103.3828,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B8514,668514,35.3767,112.6797,2021,7,20,9,8.2,42,5.7,0,14,30,835,999999,18.2,999999,999999
W5143,875143,34.7675,105.5631,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W6223,876223,33.4861,105.0906,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W7518,877518,35.2208,106.5278,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W5531,875531,34.8236,106.0608,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Y1829,891829,38.9544,106.5306,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,33.3,999999,999999
W5541,875541,34.6089,106.1481,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B8397,668397,35.7472,112.9947,2021,7,20,9,3.6,54,1,0,7.9,78,805,999999,18.9,999999,999999
Y3136,893136,35.7633,105.8081,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.4,999999,999999
W6279,876279,33.9361,104.8747,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V7044,867044,34.3406,107.2744,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.8,999999,999999
B6729,666729,37.2292,112.1669,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.5,999999,999999
B6817,666817,37.0825,113.3758,2021,7,20,9,1.9,83,0,0,4.8,115,826,1011.1,20.1,99,19.9
B8395,668395,35.8222,113.1006,2021,7,20,9,0.6,164,0.7,0,1.9,309,837,999999,18.3,999999,999999
V7052,867052,34.3653,107.6372,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.1,999999,999999
W5625,875625,35.0275,106.3381,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V2620,862620,38.3936,110.2111,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.1,999999,999999
Y2242,892242,36.5233,105.6203,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27,999999,999999
Y1064,891064,38.3511,106.0597,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.1,999999,999999
Y2439,892439,37.9686,106.2639,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.5,999999,999999
Y3427,893427,36.1269,106.7908,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.5,999999,999999
B6853,666853,36.7064,111.6719,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.5,999999,999999
B6765,666765,37.0331,111.9033,2021,7,20,9,3.3,44,0,0,6.1,79,812,999999,27.3,999999,999999
W3801,873801,37.05,104.4667,2021,7,20,9,5.3,141,0,0,9.5,208,822,999999,29.5,999999,999999
S8399,838399,33.2833,104.1333,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W7406,877406,35.3075,107.2528,2021,7,20,9,1.3,116,0,0,8,196,845,999999,26.4,78,999999
W1029,871029,40.1625,99.0519,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.7,999999,999999
W1020,871020,40.0878,95.8981,2021,7,20,9,2.9,294,0,0,12.3,270,803,999999,22.4,42,999999
B6587,666587,37.6981,112.7,2021,7,20,9,2.4,83,0,0,7.8,93,855,999999,25.3,999999,999999
B6844,666844,36.9064,111.8906,2021,7,20,9,2.7,28,0,0,6.9,31,835,999999,24.3,999999,999999
W9557,879557,33.8631,103.7811,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.5,999999,999999
W3348,873348,36.1272,103.5083,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.9,999999,999999
W9041,879041,35.4167,103.25,2021,7,20,9,4.9,129,0,0,8.2,151,815,999999,27.3,37,999999
W9274,879274,35.7983,103.54,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.5,999999,999999
57182,57182,33.8511,113.5203,2021,7,20,9,2.5,270,0,0,4.2,269,814,1004.1,29,91,27.4
56080,56080,34.9911,102.9047,2021,7,20,9,1.3,189,0,0,5.5,96,815,996.9,24.8,19,-0.4
57004,57004,34.7278,104.8822,2021,7,20,9,5.6,106,0,0,9.7,108,844,996.8,29.6,50,18.1
53420,53420,40.85,107.1167,2021,7,20,9,4.9,145,0,0,8.3,139,816,999.5,31.8,39,16.1
O6127,796127,34.1594,112.875,2021,7,20,9,1.3,317,22,0,4.3,247,813,999999,23.6,999999,999999
53974,53974,35.6094,114.2336,2021,7,20,9,2.3,6,10.1,0,8.9,343,825,1009.1,22.8,100,22.8
Y6107,896107,36.8492,75.4625,2021,7,20,9,5.4,145,0,0,8,140,801,1018.6,3,84,0.6
Y6128,896128,38.8261,75.8364,2021,7,20,9,2.1,41,0,0,5.2,53,855,795.6,18.2,56,9.3
Y5474,895474,44.3519,83.6711,2021,7,20,9,0.3,360,0,0,0.7,197,818,895.5,30.5,19,4.3
X3028,883028,35.6453,100.0333,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V7204,867204,34.6833,107.7833,2021,7,20,9,1.7,352,0,0,4.1,23,809,1000.1,25.3,70,19.4
V7143,867143,34.29,107.1883,2021,7,20,9,1.3,35,0,0,3.1,55,839,1004.6,25.3,76,20.8
V2919,862919,37.6136,110.7033,2021,7,20,9,3,206,0,0,5.7,191,838,1006.4,29.8,46,16.9
W9545,879545,33.9861,103.9103,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.4,999999,999999
V6823,866823,33.2492,107.7106,2021,7,20,9,0,999017,0,0,0,999017,801,999999,35.9,999999,999999
W1078,871078,40.0217,98.9975,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.1,999999,999999
52859,52859,36.2869,100.8978,2021,7,20,9,4.7,65,0,0,13,57,830,653.4,17.1,33,0.7
Y7320,897320,43.8222,87.0411,2021,7,20,9,4.8,60,0,0,9.8,55,809,1000,31.3,16,2.5
Y3039,893039,35.8989,106.21,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24,999999,999999
B8285,668285,35.2208,111.1658,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B3039,663039,40.0083,114.9431,2021,7,20,9,1.1,321,0,0,4.1,317,847,999999,28.1,999999,999999
B1601,661601,38.9528,114.605,2021,7,20,9,0.1,999017,0,0,5.3,168,803,1008.6,29.3,68,22.8
Y6139,896139,37.6086,76.7883,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,18.2,999999,999999
Y5012,895012,43.4733,87.4897,2021,7,20,9,2.1,316,0,0,6.3,339,836,1000.1,28.3,17,0.9
Y6304,896304,43.33,92.957,2021,7,20,9,4.9,214,0,0,10.2,186,845,1001.5,21,44,8.3
Y5171,895171,42.4636,83.4056,2021,7,20,9,3.7,276,0,0,5.6,271,859,999999,18.8,35,3
Y5013,895013,43.9828,87.5103,2021,7,20,9,3.3,339,0,0,5.5,50,840,999.2,37,13,4.1
Y7342,897342,43.9644,88.0592,2021,7,20,9,8.9,357,0,0,12.9,51,821,998.7,28,13,-3
Y5726,895726,44.2247,85.9425,2021,7,20,9,5,38,0,0,7.2,337,858,991,34.8,19,7.8
Y8207,898207,37.4969,85.7825,2021,7,20,9,1.9,288,0,0,6.6,354,844,1000.9,21.5,36,5.8
C4082,674082,40.5897,109.9331,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O2635,792635,36.1831,114.1064,2021,7,20,9,2,46,1,0,5.1,0,848,1009.5,24.1,89,22.2
C4092,674092,40.6183,109.6836,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V5234,865234,33.2708,108.0861,2021,7,20,9,1,145,0,0,4.5,74,826,999999,33.7,999999,999999
C4548,674548,40.6264,110.9878,2021,7,20,9,2,34,0,0,3.3,33,803,1015.9,31.4,39,15.8
C4513,674513,40.4028,111.6525,2021,7,20,9,1.8,97,3.7,0,7.5,78,827,999999,24.6,999999,999999
55142,55142,33.9497,84.2831,2021,7,20,9,1.5,166,0,0,7.1,13,803,999999,14.7,44,999999
Y6774,896774,46.8389,88.0314,2021,7,20,9,2.4,293,0,0,5.1,256,841,997.2,32.1,27,10.8
Y6769,896769,46.4642,90.4675,2021,7,20,9,5.7,283,0,0,11.8,292,831,998.2,28.9,13,-2.3
Y9252,899252,39.7708,78.31,2021,7,20,9,2.7,295,0,0,5.3,294,812,1003.3,23.5,65,16.5
Y7611,897611,44.9061,82.255,2021,7,20,9,3.9,125,0,0,4.3,136,820,998.6,32.6,46,19.5
Y7350,897350,44.0092,88.0892,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,35.5,999999,999999
Y8962,898962,38.7906,75.8347,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,16.2,999999,999999
Y8963,898963,38.2883,75.9936,2021,7,20,9,999999,999999,0.7,0,999999,999999,999999,999999,10.7,999999,999999
Y8248,898248,38.1689,90.3842,2021,7,20,9,10.6,284,0,0,13.9,295,841,997.7,16.9,56,8.1
Y6463,896463,43.8208,83.1597,2021,7,20,9,0.7,236,0,0,5.3,171,824,1000.9,28.9,18,2.2
Y6462,896462,43.8669,82.3458,2021,7,20,9,1.6,281,0,0,4.5,278,826,999.8,31.3,18,4.2
Y8301,898301,41.1536,84.2486,2021,7,20,9,2.7,316,0,0,8.4,270,832,1000.4,30.6,34,13
Y8951,898951,39.8736,74.0892,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,17.8,999999,999999
Y9216,899216,39.1958,77.6139,2021,7,20,9,0.4,65,0,0,3.1,125,818,1003.1,27.1,47,14.8
Y6341,896341,43.0542,93.7058,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.9,999999,999999
Y6366,896366,43.2083,94.6728,2021,7,20,9,3.9,218,0.7,0,4.5,219,859,1005,16.9,69,11.2
Y6414,896414,43.5728,81.0975,2021,7,20,9,4.6,32,0,0,9.3,357,829,998.5,30.6,19,4.4
Y8625,898625,42.0417,83.0536,2021,7,20,9,7.1,174,0,0,9.5,142,841,1000,27.7,27,7
Y9196,899196,38.0772,77.2633,2021,7,20,9,1.1,1,0,0,3,3,833,1004.8,23.5,61,15.6
Y8637,898637,42.1344,83.1669,2021,7,20,9,3.8,269,0,0,8.2,275,849,1000.6,26.9,28,6.9
Y6265,896265,36.7053,83.1769,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,19.4,999999,999999
Y9529,899529,36.9928,81.6769,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27,999999,999999
Y6292,896292,37.3936,77.8386,2021,7,20,9,6.6,345,0,0,7.3,349,900,990.7,19.4,65,12.7
Y6300,896300,37.1839,79.7994,2021,7,20,9,0.9,25,0,0,3.2,346,808,1002.3,26.8,55,17
Y8215,898215,41.9789,85.3569,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.1,999999,999999
Y9517,899517,37.2725,79.6714,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.5,999999,999999
Y8671,898671,41.1211,82.9314,2021,7,20,9,2.4,229,0,0,5.1,237,816,1000.2,28.3,44,14.9
Y8673,898673,40.4522,80.5142,2021,7,20,9,1.1,348,0,0,2.7,309,818,1000.1,27.7,52,17
Y8262,898262,41.3886,86.6125,2021,7,20,9,6.8,304,0,0,9.3,318,859,998.9,31.6,27,10.3
V4321,864321,33.5125,108.7133,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.6,999999,999999
Y9232,899232,39.3247,76.0789,2021,7,20,9,0.9,102,0,0,3.5,116,842,1004.7,24.8,57,15.7
Y7360,897360,44.1689,89.5525,2021,7,20,9,2.7,115,0,0,7.4,96,840,998.9,34.8,12,1.2
Y5775,895775,43.0322,89.4592,2021,7,20,9,4.3,148,0,0,7.3,147,802,997.4,37.7,11,2.2
51323,51323,44.9625,80.5811,2021,7,20,9,2.4,162,0,0,10.4,104,802,1001.2,24.6,19,-0.5
Y5638,895638,44.4108,82.4886,2021,7,20,9,2.4,138,0,0,6.8,42,813,998.3,33.5,16,4.3
Y5766,895766,43.0725,90.3294,2021,7,20,9,3.3,118,0,0,8.1,147,848,1010.7,35.2,10,-1
Y5790,895790,42.8264,88.4617,2021,7,20,9,2,128,0,0,3.2,121,842,996.7,37.3,34,18.8
Y5378,895378,48.34,86.2106,2021,7,20,9,4.7,169,0,0,7.7,274,827,1000.4,31.2,18,4.1
Y5530,895530,44.4511,90.6717,2021,7,20,9,0,999017,0,0,8.5,297,830,999.1,33.8,9,-3.5
Y5547,895547,44.1089,87.625,2021,7,20,9,1.1,1,0,0,4.5,23,801,999.4,35.3,18,7.4
Y6142,896142,37.2981,77.1742,2021,7,20,9,2.4,324,0,0,7,359,801,1009.4,17.3,64,10.4
Y5029,895029,43.84,87.3103,2021,7,20,9,3.6,60,0,0,6.2,57,900,998.3,31.8,16,2.9
Y5754,895754,43.1769,90.1619,2021,7,20,9,1.9,199,0,0,7.6,164,815,996.6,32.4,10,-3.1
Y5922,895922,41.6681,81.7531,2021,7,20,9,1.4,88,0.1,0,3.2,19,801,1001.2,29,43,15.2
Y5406,895406,44.1244,84.5494,2021,7,20,9,1.7,301,0,0,6.1,309,806,1001.2,23,41,9.1
Y4191,894191,47.5953,87.525,2021,7,20,9,1.7,262,0,0,3.2,264,859,999999,34.2,999999,999999
Y5780,895780,43.1528,88.8297,2021,7,20,9,2.1,186,0,0,7.1,116,807,997.6,33.8,11,-0.7
Y5528,895528,43.7067,90.4844,2021,7,20,9,3.7,216,0,0,7.8,10,801,1001.1,26.8,14,-2.9
B0182,660182,36.5778,114.6908,2021,7,20,9,2,327,0.4,0,3.3,0,835,999999,25.9,999999,999999
B1072,661072,37.8928,114.5747,2021,7,20,9,1.8,338,0,0,3.5,330,854,999999,27.8,999999,999999
B3036,663036,39.8947,114.5389,2021,7,20,9,3.1,167,0,0,5.2,161,858,999999,27.8,999999,999999
Y6194,896194,37.9681,77.5553,2021,7,20,9,1.8,274,0,0,4.8,288,840,1002.6,25.3,55,15.6
Y5421,895421,46.2261,83.6028,2021,7,20,9,2.3,353,0,0,6.6,332,853,997.9,35.9,16,6.2
Y5415,895415,44.0858,85.3947,2021,7,20,9,4.1,27,0,0,7.4,51,829,1011.1,29.8,22,5.8
Y5416,895416,44.7531,85.6681,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,36.9,999999,999999
Y6180,896180,39.7325,76.7881,2021,7,20,9,0,999017,0,0,2.7,311,829,1001.9,24,54,14.1
Y6114,896114,39.5053,75.6131,2021,7,20,9,1.5,178,0,0,4.5,152,837,1002.2,23.5,46,11.2
Y5057,895057,43.4472,87.4097,2021,7,20,9,3.2,340,0,0,9.9,41,829,1000.5,25.3,23,2.7
Y6111,896111,39.5222,78.2236,2021,7,20,9,0.8,294,0,0,3.2,327,839,1000.2,25.1,58,16.3
51246,51246,45.4689,84.965,2021,7,20,9,1.9,248,0,0,3.1,232,837,997.9,36.1,21,10.3
Y5039,895039,43.7411,87.6472,2021,7,20,9,5.8,348,0,0,8.4,338,859,999.3,32.9,13,0.9
Y5214,895214,43.46,83.7403,2021,7,20,9,0.6,228,0,0,2.3,260,832,999.4,33.5,23,9.5
Y5037,895037,43.4608,88.37,2021,7,20,9,1.5,69,0,0,4.5,194,843,1000.4,29.1,24,6.5
Y6175,896175,38.595,77.1742,2021,7,20,9,3.2,302,0,0,4.3,297,859,1002.9,24.5,44,11.5
Y5886,895886,41.8625,85.8245,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.5,999999,999999
Y5236,895236,43.7272,82.8014,2021,7,20,9,1.7,255,0,0,5.8,161,813,998.2,30.7,17,2.9
Y5725,895725,44.215,85.7819,2021,7,20,9,5.1,24,0,0,7.4,16,839,992.1,34.2,21,8.8
Y5248,895248,43.4742,83.9683,2021,7,20,9,1.1,184,0,0,3.4,189,846,1002.5,28.4,14,-1.7
Y5652,895652,46.0672,85.5511,2021,7,20,9,2.1,200,0,0,6.9,112,815,997.6,37.7,12,3.5
S9366,839366,34.1719,102.7533,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Y5651,895651,46.1394,85.3736,2021,7,20,9,1.7,278,0,0,7.7,193,844,997.6,36.8,11,1.5
B5772,665772,38.4608,112.5878,2021,7,20,9,1.1,258,0,0,4.4,201,812,1010.9,25,65,18
S8553,838553,33.2969,104.2289,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X7082,887082,33.4661,96.6389,2021,7,20,9,3.9,192,0,0,10.3,174,853,986.6,21.5,41,7.7
X1111,881111,36.4411,102.5492,2021,7,20,9,1.8,139,0,0,4,98,845,999999,31.8,29,11.6
X3063,883063,36.2217,101.455,2021,7,20,9,3.4,52,0,0,9.3,84,834,994.7,23.9,42,10.2
X2109,882109,37.2114,97.3928,2021,7,20,9,4.9,89,0,0,8.9,96,805,984.7,30.3,17,2.6
X1059,881059,35.6108,102.6881,2021,7,20,9,6.1,94,0,0,12.2,98,833,999,21.8,52,11.5
X6039,886039,34.6483,100.6017,2021,7,20,9,6.8,228,0,0,13,240,831,999999,15.6,55,6.6
B7124,667124,36.3469,110.5244,2021,7,20,9,1,108,0,0,8.6,84,820,1010.1,24.8,60,16.5
Y5078,895078,44.0378,87.5214,2021,7,20,9,0.8,19,0,0,4.4,13,805,1000,35.4,19,8.3
O2217,792217,34.3094,112.3647,2021,7,20,9,4.2,351,0.1,0,8.3,351,826,999999,21.7,999999,999999
W2538,872538,38.1486,102.6144,2021,7,20,9,5.8,65,0,0,10,53,816,999999,35.4,999999,999999
X7031,887031,34.1,95.8828,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,20.3,999999,999999
X4037,884037,37.3461,101.6961,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X5042,885042,35.3631,101.8708,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.1,999999,999999
X5045,885045,35.6144,102.075,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31,999999,999999
X3058,883058,35.9103,100.2267,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23.9,999999,999999
X4042,884042,37.515,101.2203,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X0014,880014,36.5664,101.6117,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X3054,883054,36.1331,100.68,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X3057,883057,35.4431,100.0119,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.7,999999,999999
Y5953,895953,40.7183,79.1186,2021,7,20,9,6.3,332,0,0,9.6,326,900,999999,21.7,49,999999
S8548,838548,33.1472,104.2556,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Q2320,812320,33.23,110.98,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.4,999999,999999
B3053,663053,40.2225,114.6942,2021,7,20,9,0.6,351,0,0,4.7,170,810,1005.1,28.2,54,18
B3034,663034,39.99,114.6645,2021,7,20,9,3.7,195,0,0,7.9,212,851,999999,28.7,999999,999999
